SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 10.8300, 1083, 0.01202280, 0.10136041, -1.14085877, 0.49509993, 8.69556427, -2.73628330, -189.12599182, -48.96229172, -28.70505714, -6.44370747, 2.26703119, 136.67143250, 0.36747891, 0.03909988, 0.04493067, -0.92812270, 0.02695848, 0.01080584, 0.14793423, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.8400, 1084, 0.03325482, 0.11158180, -1.16452634, 0.70482332, 10.19882488, -3.24526620, -189.12599182, -48.96229172, -28.70505714, -6.43842697, 2.36473489, 136.62771606, 0.36778396, 0.03989058, 0.04455759, -0.92798615, 0.00736023, 0.00050170, 0.17165805, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.8500, 1085, 0.04924658, 0.11939010, -1.19258714, 0.52288312, 10.12290192, -3.83945465, -187.54750061, -49.45922089, -28.82198143, -6.43528605, 2.46102190, 136.57817078, 0.36813596, 0.04067864, 0.04420371, -0.92782938, -0.00691817, -0.00739193, 0.19978073, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.8600, 1086, 0.03928798, 0.11758949, -1.19936681, 0.10022317, 8.83991718, -4.58129787, -188.45365906, -48.81613541, -28.58813095, -6.43670893, 2.54372859, 136.52268982, 0.36854118, 0.04137349, 0.04392787, -0.92765081, 0.00457173, -0.00560682, 0.20662524, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.8700, 1087, -0.00508070, 0.11680611, -1.18126178, -0.83617288, 7.28964710, -5.34347343, -191.55216980, -50.59923935, -29.52353096, -6.44081020, 2.57335520, 136.46856689, 0.36896214, 0.04164698, 0.04384553, -0.92747515, 0.05006096, -0.00474226, 0.18857938, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.8800, 1088, -0.03614991, 0.11989262, -1.17907357, -1.75821710, 5.68864822, -5.79261160, -190.29522705, -48.23151016, -28.50043869, -6.46129608, 2.62337327, 136.40455627, 0.36944622, 0.04214185, 0.04382572, -0.92726094, 0.08161412, -0.00761822, 0.18643707, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.8900, 1089, -0.02378587, 0.13449442, -1.21627831, -2.57481694, 4.20957661, -6.55391979, -190.29522705, -48.23151016, -28.50043869, -6.49027061, 2.65780926, 136.33460999, 0.36998311, 0.04254044, 0.04392247, -0.92702407, 0.06995529, -0.02177524, 0.22372468, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9000, 1090, 0.01442184, 0.15253192, -1.26968288, -3.00809193, 1.82160282, -8.07102966, -191.08447266, -49.25460434, -28.35428238, -6.52417707, 2.66676164, 136.25227356, 0.37063175, 0.04275398, 0.04413697, -0.92674500, 0.03204934, -0.03925376, 0.27720699, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9100, 1091, 0.03799746, 0.16380373, -1.30507445, -3.31351471, 1.48978233, -9.63039494, -191.55216980, -49.25460434, -30.78047371, -6.56185293, 2.67058802, 136.15478516, 0.37140381, 0.04294453, 0.04439268, -0.92641473, 0.00857714, -0.04989737, 0.31267527, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9200, 1092, 0.04421846, 0.16180888, -1.29846871, -3.56101799, 1.56949246, -10.70955944, -190.82139587, -48.93305969, -29.49429893, -6.60468960, 2.67101097, 136.04806519, 0.37225020, 0.04312843, 0.04469747, -0.92605180, 0.00239437, -0.04720858, 0.30615121, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9300, 1093, 0.04234570, 0.15926737, -1.26980233, -3.15074253, 3.25320816, -10.86655617, -188.74597168, -47.64688492, -29.93276787, -6.64142370, 2.69079232, 135.93624878, 0.37312898, 0.04345126, 0.04488726, -0.92567378, 0.00444158, -0.04397101, 0.27757365, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9400, 1094, 0.04633179, 0.16290607, -1.22104645, -1.66765916, 6.24268246, -9.83118057, -188.74597168, -47.64688492, -29.93276787, -6.66307020, 2.74140620, 135.83123779, 0.37394109, 0.04397127, 0.04485592, -0.92532301, 0.00111330, -0.04710858, 0.22890747, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9500, 1095, 0.04526920, 0.16725621, -1.19005561, 0.64672446, 8.95100975, -8.73721695, -188.42443848, -47.67611694, -28.93890572, -6.66132069, 2.82017231, 135.73394775, 0.37468404, 0.04463870, 0.04454510, -0.92500550, 0.00339655, -0.05135468, 0.19798787, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9600, 1096, 0.03698983, 0.17281109, -1.17614830, 3.00721240, 9.84856892, -8.01558113, -188.19058228, -46.76995087, -29.75738144, -6.63580322, 2.90871239, 135.64280701, 0.37538081, 0.04530415, 0.04401153, -0.92471606, 0.01318150, -0.05720073, 0.18412170, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9700, 1097, 0.02900099, 0.17854112, -1.16576648, 5.00760794, 8.84130859, -8.24205875, -189.79830933, -47.55919266, -29.87430573, -6.60870409, 2.97163653, 135.56123352, 0.37601513, 0.04575356, 0.04355265, -0.92445785, 0.02256258, -0.06352259, 0.17374234, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9800, 1098, 0.02740986, 0.18765435, -1.14956415, 6.55177355, 6.49766254, -9.22882652, -187.34288025, -47.00379944, -29.28968048, -6.54838324, 3.02561116, 135.46197510, 0.37681028, 0.04602767, 0.04284775, -0.92415339, 0.02505684, -0.07335679, 0.15750414, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 10.9900, 1099, 0.03168255, 0.18826950, -1.12760162, 7.74349070, 3.74259424, -10.58927345, -187.34288025, -47.00379944, -29.28968048, -6.47676229, 3.05078316, 135.35235596, 0.37770915, 0.04603525, 0.04214273, -0.92381847, 0.02140300, -0.07514481, 0.13544004, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0000, 1100, 0.03735676, 0.18754953, -1.09914994, 8.82204914, 1.62602568, -11.86498356, -187.78134155, -47.76381302, -29.78661156, -6.39492846, 3.05364060, 135.23246765, 0.37870678, 0.04583188, 0.04142557, -0.92345256, 0.01591073, -0.07577544, 0.10684499, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0100, 1101, 0.04914249, 0.18480709, -1.07415950, 10.00471115, 0.71525300, -13.11445713, -188.39520264, -47.26688004, -32.53434753, -6.30186892, 3.04624653, 135.10115051, 0.37980586, 0.04551142, 0.04064811, -0.92305154, 0.00405418, -0.07457201, 0.08167866, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0200, 1102, 0.06258577, 0.18178271, -1.05869401, 10.65339756, 0.79776555, -14.11164188, -189.38906860, -47.76381302, -31.86202812, -6.23399687, 3.04850006, 134.96789551, 0.38090473, 0.04535117, 0.04004115, -0.92263293, -0.00949446, -0.07310369, 0.06603592, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0300, 1103, 0.08052913, 0.17720613, -1.06192911, 10.87881947, 1.65825558, -15.22862625, -192.80911255, -49.02075195, -32.09587860, -6.13336706, 3.04858446, 134.81448364, 0.38217920, 0.04506981, 0.03917033, -0.92215699, -0.02735626, -0.06985469, 0.06913108, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0400, 1104, 0.09197319, 0.16888155, -1.06187224, 11.07145023, 2.39456749, -16.34817696, -192.80911255, -49.02075195, -32.09587860, -6.03145409, 3.05507517, 134.64915466, 0.38354594, 0.04483733, 0.03826374, -0.92163879, -0.03872802, -0.06329398, 0.06888887, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0500, 1105, 0.09031410, 0.15624800, -1.04936481, 11.20246696, 3.61156106, -17.17731857, -190.29522705, -48.17304993, -30.89739799, -5.92877483, 3.07310057, 134.47430420, 0.38498271, 0.04469543, 0.03730900, -0.92108560, -0.03683313, -0.05243615, 0.05620690, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0600, 1106, 0.07470927, 0.13979970, -1.01965892, 11.55950928, 5.40152168, -17.33163071, -191.81526184, -48.08535385, -29.90353584, -5.82278538, 3.10908890, 134.29612732, 0.38643774, 0.04468472, 0.03626589, -0.92051834, -0.02072965, -0.03780348, 0.02633983, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0700, 1107, 0.05276274, 0.12332068, -0.97738427, 12.21931648, 8.52629280, -16.88188744, -189.56445313, -47.35457230, -30.72201157, -5.71993113, 3.17153144, 134.12411499, 0.38782823, 0.04489173, 0.03516035, -0.91996628, 0.00214475, -0.02319291, -0.01607402, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0800, 1108, 0.02909134, 0.10807546, -0.93037075, 13.01146889, 11.83081722, -16.14960480, -187.31364441, -46.82841110, -29.46506882, -5.59951448, 3.27333546, 133.95147705, 0.38921106, 0.04535148, 0.03377849, -0.91941124, 0.02729777, -0.00986500, -0.06319574, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.0900, 1109, 0.01403902, 0.09956669, -0.90846854, 13.23112869, 14.38682175, -15.76227188, -188.04443359, -46.88687515, -29.37737465, -5.47715616, 3.40132093, 133.78042603, 0.39056951, 0.04600981, 0.03229052, -0.91885573, 0.04442277, -0.00349139, -0.08518682, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1000, 1110, 0.00509716, 0.08987428, -0.88192439, 12.78840160, 15.32431221, -15.87840176, -188.04443359, -46.88687515, -29.37737465, -5.35973692, 3.53888965, 133.60755920, 0.39193630, 0.04675790, 0.03080644, -0.91828686, 0.05572868, 0.00411158, -0.11178894, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1100, 1111, -0.00646838, 0.08186897, -0.86835814, 12.07263756, 13.70674610, -16.24185371, -188.33674622, -47.52996063, -30.34200478, -5.24998474, 3.66035724, 133.43283081, 0.39332300, 0.04739965, 0.02943642, -0.91770583, 0.06953913, 0.01014598, -0.12539980, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1200, 1112, -0.01875303, 0.07252771, -0.85201025, 10.81010437, 10.93107986, -17.20395660, -187.48902893, -47.58842468, -30.40046692, -5.15105009, 3.72686887, 133.25782776, 0.39473346, 0.04763539, 0.02834152, -0.91712224, 0.08353636, 0.01771615, -0.14179999, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1300, 1113, -0.03264546, 0.06180289, -0.82500458, 9.10885239, 7.49787092, -18.24790573, -187.25518799, -49.40076065, -30.34200478, -5.07234240, 3.78529477, 133.06898499, 0.39624959, 0.04787654, 0.02743010, -0.91648340, 0.09833390, 0.02691795, -0.16888358, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1400, 1114, -0.05052309, 0.04947658, -0.79540950, 7.41605473, 3.74287510, -19.64825058, -188.77520752, -47.73458099, -31.04355431, -5.01139641, 3.80531693, 132.86955261, 0.39786029, 0.04787243, 0.02678967, -0.91580451, 0.11682069, 0.03805212, -0.19854392, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1500, 1115, -0.06943589, 0.03521914, -0.76104307, 5.11943102, 0.12692800, -21.21645737, -188.77520752, -47.73458099, -31.04355431, -4.97424364, 3.78812146, 132.65760803, 0.39957684, 0.04765521, 0.02646475, -0.91507757, 0.13565207, 0.05151606, -0.23298533, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1600, 1116, -0.08255490, 0.02549881, -0.74264967, 3.58626246, -1.69297767, -22.27785301, -189.94445801, -47.52996063, -33.44051361, -4.95291328, 3.75198293, 132.43664551, 0.40136611, 0.04734346, 0.02633002, -0.91431427, 0.14825135, 0.06077196, -0.25145358, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1700, 1117, -0.09011346, 0.02126586, -0.72058982, 2.92754221, -3.48957777, -22.89005280, -190.93832397, -48.26074219, -33.61590195, -4.92751312, 3.65213966, 132.22026062, 0.40314797, 0.04650873, 0.02639153, -0.91357106, 0.15482125, 0.06467821, -0.27360642, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1800, 1118, -0.09924705, 0.02526515, -0.72237718, 3.18240380, -5.91577768, -22.68375397, -190.17831421, -48.49459076, -32.73896408, -4.90964460, 3.57374954, 131.99888611, 0.40495491, 0.04587282, 0.02643800, -0.91280252, 0.16211164, 0.06027206, -0.27197248, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.1900, 1119, -0.09938259, 0.03208316, -0.72733712, 4.01610470, -7.09434795, -21.77225113, -188.97982788, -47.38380432, -32.18357086, -4.88249159, 3.48448181, 131.78761292, 0.40668803, 0.04511545, 0.02645593, -0.91206890, 0.16075014, 0.05305642, -0.26714027, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2000, 1120, -0.10611723, 0.04324505, -0.74114287, 5.22746992, -8.39369869, -20.55144882, -188.97982788, -47.38380432, -32.18357086, -4.84207964, 3.38342476, 131.58961487, 0.40832412, 0.04421430, 0.02641864, -0.91138279, 0.16579762, 0.04128675, -0.25348893, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2100, 1121, -0.10763976, 0.04987691, -0.76444018, 6.64056921, -9.58364201, -18.99771309, -187.37211609, -48.49459076, -31.89126015, -4.78621626, 3.27197838, 131.40805054, 0.40983778, 0.04317155, 0.02630528, -0.91075653, 0.16544288, 0.03381368, -0.23037356, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2200, 1122, -0.10669618, 0.06702416, -0.79106390, 8.85891819, -10.34631824, -17.45674133, -189.50599670, -47.26688004, -32.35895920, -4.70921564, 3.10395551, 131.25759888, 0.41113392, 0.04159657, 0.02624278, -0.91024727, 0.16225502, 0.01546842, -0.20397754, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2300, 1123, -0.10203608, 0.07502428, -0.79581171, 10.77736378, -12.41664600, -15.29714203, -191.87371826, -47.35457230, -30.72201157, -4.60900593, 2.96776605, 131.11502075, 0.41235885, 0.04018847, 0.02588778, -0.90976644, 0.15475947, 0.00590646, -0.19951224, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2400, 1124, -0.13160762, 0.07218159, -0.84204322, 12.38632298, -12.33396721, -14.27489758, -189.94445801, -47.67611694, -31.77433395, -4.49184561, 2.83348584, 130.98234558, 0.41350678, 0.03873112, 0.02539819, -0.90932226, 0.18180540, 0.00681675, -0.15356657, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2500, 1125, -0.12311880, 0.06089765, -0.83880436, 13.17575836, -9.48433685, -12.76709843, -189.94445801, -47.67611694, -31.77433395, -4.36592722, 2.72906399, 130.86222839, 0.41454273, 0.03747471, 0.02473810, -0.90892130, 0.17148833, 0.01597514, -0.15706223, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2600, 1126, -0.14601710, 0.05154957, -0.85986722, 13.47225189, -10.45184326, -11.90004730, -189.09675598, -47.26688004, -30.86816597, -4.23637676, 2.61591458, 130.75129700, 0.41550741, 0.03613256, 0.02408648, -0.90855265, 0.19237912, 0.02308734, -0.13626494, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2700, 1127, -0.16223365, 0.04515572, -0.87056535, 13.54310608, -12.15066433, -11.55422783, -188.19058228, -46.91610718, -32.88512039, -4.09877872, 2.39843822, 130.66751099, 0.41629374, 0.03392788, 0.02376212, -0.90828621, 0.20610762, 0.02719370, -0.12584759, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2800, 1128, -0.17224663, 0.04357723, -0.89290416, 13.15725422, -13.17768860, -11.29545689, -189.44752502, -48.05612183, -31.51125336, -3.97141314, 2.25904036, 130.56401062, 0.41720000, 0.03238193, 0.02323138, -0.90794057, 0.21259548, 0.02644535, -0.10382446, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.2900, 1129, -0.17574798, 0.04162707, -0.93219912, 12.12764168, -16.05244446, -11.38824081, -190.76293945, -48.43613052, -32.62203979, -3.85404015, 2.09112120, 130.46127319, 0.41810325, 0.03064539, 0.02288706, -0.90759403, 0.21337220, 0.02629127, -0.06478165, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3000, 1130, -0.17780644, 0.03507632, -0.96335357, 11.17588615, -19.40716934, -11.68422508, -190.76293945, -48.43613052, -32.62203979, -3.74589300, 1.88973379, 130.35746765, 0.41901886, 0.02867716, 0.02274124, -0.90723968, 0.21215186, 0.03090728, -0.03387519, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3100, 1131, -0.19065851, 0.02993160, -1.00297940, 10.39923954, -21.87342834, -11.75196648, -193.71528625, -47.17918777, -32.21280289, -3.64510298, 1.66387963, 130.25424194, 0.41993082, 0.02654175, 0.02274711, -0.90688282, 0.22116743, 0.03426488, 0.00550921, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3200, 1132, -0.19791886, 0.02150142, -1.01145875, 9.83112144, -23.74903870, -11.14437771, -191.75679016, -47.00379944, -32.15433884, -3.53597021, 1.34534132, 130.17459106, 0.42067927, 0.02363780, 0.02303655, -0.90660876, 0.22399876, 0.04095601, 0.01375355, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3300, 1133, -0.20458801, 0.01824598, -1.01792645, 9.80383968, -25.54557991, -9.64789009, -196.17071533, -47.44226837, -31.56971550, -3.43965173, 1.08448756, 130.09379578, 0.42141017, 0.02123735, 0.02321860, -0.90632409, 0.22522998, 0.04236570, 0.01997944, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3400, 1134, -0.20332307, 0.01472060, -1.02424014, 9.82123566, -25.97327614, -7.64979601, -192.37065125, -46.91610718, -31.83279800, -3.34246087, 0.82068199, 130.03279114, 0.42197952, 0.01880635, 0.02341116, -0.90610796, 0.21937178, 0.04421376, 0.02610824, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3500, 1135, -0.18484887, 0.01484426, -1.04734576, 10.23368263, -25.29829979, -5.29779768, -192.72142029, -47.50072861, -32.47588348, -3.24059844, 0.56507003, 129.99440002, 0.42236236, 0.01641822, 0.02354228, -0.90597266, 0.19636476, 0.04234683, 0.04904991, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3600, 1136, -0.15455885, 0.01788436, -1.07580030, 9.70324039, -23.93307114, -2.78510118, -192.72142029, -47.50072861, -32.47588348, -3.14368391, 0.32455751, 129.97991943, 0.42254621, 0.01416265, 0.02366124, -0.90592188, 0.16177802, 0.03757340, 0.07736613, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3700, 1137, -0.11900767, 0.01428440, -1.11994886, 8.57588577, -22.45094490, -1.01693535, -190.87985229, -46.88687515, -33.41128159, -3.04206276, 0.06150566, 129.98716736, 0.42255828, 0.01170688, 0.02382885, -0.90594691, 0.12203839, 0.03952852, 0.12140332, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3800, 1138, -0.08296527, 0.00737538, -1.16063011, 6.46736240, -21.45843887, -0.37113488, -192.37065125, -48.96229172, -32.15433884, -2.97739625, -0.15297811, 129.99472046, 0.42254880, 0.00977113, 0.02410918, -0.90596682, 0.08168535, 0.04495695, 0.16200197, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.3900, 1139, -0.06038288, -0.00121650, -1.18158698, 4.06542635, -20.09769630, -0.15183373, -195.23530579, -48.69921112, -31.24817276, -2.93678141, -0.35376579, 130.00357056, 0.42252135, 0.00803195, 0.02452894, -0.90598553, 0.05549413, 0.05268449, 0.18292491, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4000, 1140, -0.04750755, -0.00423921, -1.19021845, 1.64585233, -17.30245209, -0.09251419, -191.58140564, -47.47150040, -30.69277954, -2.92038393, -0.52661169, 130.01148987, 0.42249224, 0.00660309, 0.02503683, -0.90599662, 0.03938519, 0.05526610, 0.19155455, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4100, 1141, -0.03762557, -0.00232633, -1.20102358, -0.34311980, -12.05869293, 0.14097713, -191.58140564, -47.47150040, -30.69277954, -2.92389369, -0.64697021, 130.01904297, 0.42245436, 0.00566265, 0.02550847, -0.90600759, 0.02703195, 0.05329211, 0.20237963, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4200, 1142, -0.04381565, -0.00172098, -1.21607089, -2.48362255, -5.75237989, 0.29429626, -192.07833862, -48.69921112, -31.94972229, -2.92296457, -0.71866435, 130.01890564, 0.42246827, 0.00509234, 0.02576526, -0.90599710, 0.03172655, 0.05284817, 0.21745197, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4300, 1143, -0.08213800, -0.00329707, -1.20645833, -4.64341593, 0.39715537, 0.81086665, -194.82606506, -48.05612183, -33.03127670, -2.96949816, -0.71428156, 130.02679443, 0.42240301, 0.00529675, 0.02611738, -0.90601629, 0.06958853, 0.05477172, 0.20786294, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4400, 1144, -0.12922612, -0.00503939, -1.19562948, -6.16870642, 2.98568225, 1.36651433, -191.78602600, -47.52996063, -31.27740479, -3.03133202, -0.68374979, 130.03887939, 0.42229891, 0.00576332, 0.02649441, -0.90605110, 0.11706857, 0.05750641, 0.19708087, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4500, 1145, -0.16984551, -0.00481903, -1.18257272, -6.89132690, 4.37568378, 2.55407119, -192.95527649, -48.11458588, -32.00818253, -3.10051250, -0.63868874, 130.06205750, 0.42210346, 0.00636917, 0.02687674, -0.90612674, 0.15838832, 0.05844343, 0.18407741, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4600, 1146, -0.18488109, -0.00136855, -1.18225169, -6.91097021, 5.68247986, 4.22439623, -192.95527649, -48.11458588, -32.00818253, -3.17003703, -0.57963663, 130.10112000, 0.42177883, 0.00708300, 0.02721154, -0.90626270, 0.17435256, 0.05621568, 0.18381247, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4700, 1147, -0.17460619, 0.00838244, -1.19932806, -5.95324564, 8.28942299, 6.38920307, -192.28295898, -47.41303635, -31.39432907, -3.21481466, -0.53814697, 130.16734314, 0.42124370, 0.00756013, 0.02741742, -0.90650141, 0.16519360, 0.04751801, 0.20093620, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4800, 1148, -0.14756455, 0.01106250, -1.21797061, -4.73779297, 12.12119865, 8.70195675, -192.37065125, -47.38380432, -32.06664658, -3.26285791, -0.41221073, 130.24736023, 0.42058086, 0.00871400, 0.02734087, -0.90680116, 0.13949452, 0.04554892, 0.21960706, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 11.4900, 1149, -0.11972714, 0.01319550, -1.22340882, -3.81012344, 16.24721527, 10.18498516, -195.81993103, -48.84536743, -31.59894753, -3.30149293, -0.24417220, 130.33975220, 0.41981018, 0.01016385, 0.02703831, -0.90715218, 0.11429480, 0.04415091, 0.22506970, 0.00000000, 0.00000000, 0.00000000, 0.00000000
